season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
Spring,y0,m1,h7,No,w4,Yes,Clear,0.12,0.1515,0.54,0.1343,0,72,72
Spring,y0,m1,h8,No,w4,Yes,Clear,0.14,0.1364,0.5,0.194,5,197,202
Spring,y0,m1,h9,No,w4,Yes,Clear,0.14,0.1212,0.5,0.3284,2,137,139
Spring,y0,m1,h10,No,w4,Yes,Mist,0.16,0.1364,0.5,0.3582,2,36,38
Spring,y0,m1,h11,No,w4,Yes,Mist,0.2,0.1667,0.44,0.4478,4,33,37
Spring,y0,m1,h12,No,w4,Yes,Clear,0.2,0.1667,0.44,0.4179,3,49,52
Spring,y0,m1,h13,No,w4,Yes,Clear,0.22,0.197,0.41,0.4478,2,81,83
Spring,y0,m1,h14,No,w4,Yes,Clear,0.22,0.197,0.41,0.3881,3,39,42
Spring,y0,m1,h15,No,w4,Yes,Clear,0.24,0.2121,0.38,0.2985,5,55,60
Spring,y0,m1,h16,No,w4,Yes,Clear,0.24,0.2121,0.38,0.3582,2,76,78
Spring,y0,m1,h17,No,w4,Yes,Clear,0.2,0.1818,0.4,0.2836,4,158,162
Spring,y0,m1,h18,No,w4,Yes,Clear,0.2,0.1818,0.4,0.3284,3,141,144
Spring,y0,m1,h19,No,w4,Yes,Clear,0.16,0.1515,0.47,0.2537,1,98,99
Spring,y0,m1,h20,No,w4,Yes,Clear,0.16,0.1515,0.47,0.2239,0,64,64
Spring,y0,m1,h21,No,w4,Yes,Clear,0.14,0.1212,0.46,0.2985,0,40,40
Spring,y0,m1,h22,No,w4,Yes,Clear,0.14,0.1212,0.46,0.3284,0,30,30
Spring,y0,m1,h23,No,w4,Yes,Clear,0.12,0.1364,0.5,0.194,1,14,15
Spring,y0,m1,h0,No,w5,Yes,Clear,0.12,0.1364,0.5,0.194,0,14,14
Spring,y0,m1,h1,No,w5,Yes,Clear,0.1,0.1212,0.54,0.1642,0,5,5
Spring,y0,m1,h2,No,w5,Yes,Clear,0.1,0.1212,0.54,0.1343,0,1,1
Spring,y0,m1,h3,No,w5,Yes,Clear,0.1,0.1364,0.54,0.1045,0,1,1
Spring,y0,m1,h5,No,w5,Yes,Clear,0.1,0.1364,0.54,0.0896,0,8,8
Spring,y0,m1,h6,No,w5,Yes,Clear,0.1,0.1818,0.54,0,0,17,17
Spring,y0,m1,h7,No,w5,Yes,Clear,0.1,0.1212,0.74,0.1642,0,70,70
Spring,y0,m1,h8,No,w5,Yes,Clear,0.12,0.1667,0.68,0,2,156,158
Spring,y0,m1,h9,No,w5,Yes,Clear,0.14,0.1515,0.69,0.1343,0,117,117
Spring,y0,m1,h10,No,w5,Yes,Clear,0.18,0.1818,0.55,0.194,4,40,44
Spring,y0,m1,h11,No,w5,Yes,Clear,0.18,0.1667,0.51,0.2836,6,47,53
Spring,y0,m1,h12,No,w5,Yes,Clear,0.2,0.197,0.44,0.2537,2,59,61
Spring,y0,m1,h13,No,w5,Yes,Clear,0.22,0.197,0.37,0.3881,4,73,77
Spring,y0,m1,h14,No,w5,Yes,Clear,0.22,0.2121,0.41,0.2836,5,59,64
Spring,y0,m1,h15,No,w5,Yes,Clear,0.24,0.2424,0.38,0.1642,9,59,68
Spring,y0,m1,h16,No,w5,Yes,Clear,0.22,0.2424,0.41,0.1045,3,87,90
Spring,y0,m1,h17,No,w5,Yes,Clear,0.22,0.2273,0.41,0.1642,4,155,159
Spring,y0,m1,h18,No,w5,Yes,Clear,0.2,0.2576,0.47,0,5,134,139
Spring,y0,m1,h19,No,w5,Yes,Clear,0.16,0.197,0.59,0.0896,3,89,92
Spring,y0,m1,h20,No,w5,Yes,Clear,0.18,0.2424,0.59,0,0,68,68
Spring,y0,m1,h21,No,w5,Yes,Clear,0.16,0.2273,0.69,0,4,48,52
Spring,y0,m1,h22,No,w5,Yes,Mist,0.16,0.2273,0.69,0,2,34,36
Spring,y0,m1,h23,No,w5,Yes,Mist,0.18,0.2424,0.55,0,1,26,27
Spring,y0,m1,h0,No,w6,No,Clear,0.18,0.2424,0.55,0,3,25,28
Spring,y0,m1,h1,No,w6,No,Mist,0.16,0.197,0.59,0.0896,2,18,20
Spring,y0,m1,h2,No,w6,No,Mist,0.16,0.197,0.59,0.0896,0,12,12
Spring,y0,m1,h3,No,w6,No,Mist,0.16,0.2273,0.59,0,1,7,8
Spring,y0,m1,h4,No,w6,No,Mist,0.16,0.2273,0.59,0,0,5,5
Spring,y0,m1,h5,No,w6,No,Clear,0.16,0.2273,0.59,0,0,1,1
Spring,y0,m1,h6,No,w6,No,Clear,0.14,0.1667,0.63,0.1045,1,2,3
Spring,y0,m1,h7,No,w6,No,Clear,0.14,0.2121,0.63,0,1,9,10
Spring,y0,m1,h8,No,w6,No,Clear,0.14,0.1515,0.63,0.1343,1,22,23
Spring,y0,m1,h9,No,w6,No,Clear,0.16,0.1818,0.64,0.1343,2,31,33
Spring,y0,m1,h10,No,w6,No,Clear,0.18,0.197,0.59,0.1642,2,57,59
Spring,y0,m1,h11,No,w6,No,Clear,0.2,0.197,0.55,0.2239,18,54,72
Spring,y0,m1,h12,No,w6,No,Clear,0.24,0.2273,0.48,0.2239,15,74,89
Spring,y0,m1,h13,No,w6,No,Clear,0.28,0.2576,0.38,0.2985,21,80,101
Spring,y0,m1,h14,No,w6,No,Clear,0.3,0.2879,0.39,0.2836,26,92,118
Spring,y0,m1,h15,No,w6,No,Mist,0.32,0.3182,0.36,0.194,21,108,129
Spring,y0,m1,h16,No,w6,No,Mist,0.34,0.3333,0.34,0.194,33,95,128
Spring,y0,m1,h17,No,w6,No,Mist,0.32,0.303,0.36,0.2836,29,54,83
Spring,y0,m1,h18,No,w6,No,Mist,0.3,0.2879,0.45,0.2537,15,69,84
Spring,y0,m1,h19,No,w6,No,Mist,0.32,0.303,0.39,0.2537,14,60,74
Spring,y0,m1,h20,No,w6,No,Mist,0.32,0.303,0.39,0.2537,6,35,41
Spring,y0,m1,h21,No,w6,No,Mist,0.32,0.303,0.39,0.2239,6,51,57
Spring,y0,m1,h22,No,w6,No,Mist,0.3,0.3182,0.42,0.1045,0,26,26
Spring,y0,m1,h23,No,w6,No,Clear,0.3,0.2879,0.45,0.2836,5,39,44
Spring,y0,m1,h0,No,w0,No,Clear,0.26,0.303,0.56,0,6,33,39
Spring,y0,m1,h1,No,w0,No,Clear,0.26,0.2727,0.56,0.1343,4,19,23
Spring,y0,m1,h2,No,w0,No,Clear,0.26,0.2879,0.56,0.0896,3,13,16
Spring,y0,m1,h3,No,w0,No,Clear,0.22,0.2727,0.69,0,9,6,15
Spring,y0,m1,h4,No,w0,No,Clear,0.26,0.2576,0.56,0.1642,0,1,1
Spring,y0,m1,h5,No,w0,No,Mist,0.26,0.2576,0.56,0.1642,1,1,2
Spring,y0,m1,h6,No,w0,No,Mist,0.26,0.2576,0.56,0.1642,0,1,1
Spring,y0,m1,h7,No,w0,No,Mist,0.24,0.2121,0.56,0.2985,0,3,3
Spring,y0,m1,h8,No,w0,No,Clear,0.22,0.2121,0.55,0.2836,0,18,18
Spring,y0,m1,h9,No,w0,No,Clear,0.22,0.2121,0.51,0.2537,3,29,32
Spring,y0,m1,h10,No,w0,No,Clear,0.22,0.2121,0.51,0.2836,8,71,79
Spring,y0,m1,h11,No,w0,No,Clear,0.24,0.2273,0.44,0.2537,23,70,93
Spring,y0,m1,h12,No,w0,No,Clear,0.24,0.2121,0.41,0.2836,29,75,104
Spring,y0,m1,h13,No,w0,No,Clear,0.26,0.2273,0.35,0.2985,23,95,118
Spring,y0,m1,h14,No,w0,No,Clear,0.28,0.2727,0.36,0.2537,22,69,91
Spring,y0,m1,h15,No,w0,No,Clear,0.26,0.2424,0.38,0.2537,35,78,113
Spring,y0,m1,h16,No,w0,No,Clear,0.24,0.2273,0.38,0.2239,22,77,99
Spring,y0,m1,h17,No,w0,No,Clear,0.22,0.2121,0.37,0.2537,23,82,105
Spring,y0,m1,h18,No,w0,No,Clear,0.2,0.2121,0.4,0.1642,11,56,67
Spring,y0,m1,h19,No,w0,No,Clear,0.18,0.197,0.47,0.1343,14,47,61
Spring,y0,m1,h20,No,w0,No,Clear,0.18,0.197,0.47,0.1642,7,50,57
Spring,y0,m1,h21,No,w0,No,Clear,0.18,0.197,0.51,0.1642,6,22,28
Spring,y0,m1,h22,No,w0,No,Mist,0.2,0.2121,0.49,0.1343,2,19,21
Spring,y0,m1,h23,No,w0,No,Mist,0.2,0.2273,0.4,0.1045,0,18,18
Spring,y0,m1,h0,Yes,w1,No,Mist,0.2,0.197,0.47,0.2239,1,16,17
Spring,y0,m1,h1,Yes,w1,No,Mist,0.2,0.197,0.44,0.194,1,15,16
Spring,y0,m1,h2,Yes,w1,No,Mist,0.18,0.1667,0.43,0.2537,0,8,8
Spring,y0,m1,h3,Yes,w1,No,Mist,0.18,0.1818,0.43,0.194,0,2,2
Spring,y0,m1,h4,Yes,w1,No,Mist,0.18,0.197,0.43,0.1343,1,2,3
Spring,y0,m1,h5,Yes,w1,No,Mist,0.18,0.197,0.43,0.1642,0,1,1
Spring,y0,m1,h6,Yes,w1,No,Mist,0.18,0.1818,0.43,0.194,0,5,5
Spring,y0,m1,h7,Yes,w1,No,Mist,0.16,0.1818,0.5,0.1343,4,9,13
Spring,y0,m1,h8,Yes,w1,No,Mist,0.16,0.1515,0.47,0.2239,3,30,33
Spring,y0,m1,h9,Yes,w1,No,Mist,0.16,0.1515,0.47,0.2239,8,39,47
Spring,y0,m1,h10,Yes,w1,No,Mist,0.16,0.1515,0.5,0.2537,7,50,57
Spring,y0,m1,h11,Yes,w1,No,Mist,0.16,0.1515,0.55,0.194,9,55,64
Spring,y0,m1,h12,Yes,w1,No,Mist,0.18,0.197,0.47,0.1343,10,70,80
Spring,y0,m1,h13,Yes,w1,No,Mist,0.18,0.197,0.47,0.1343,13,80,93
Spring,y0,m1,h14,Yes,w1,No,Mist,0.18,0.2121,0.43,0.1045,12,74,86
Spring,y0,m1,h15,Yes,w1,No,Mist,0.2,0.2121,0.47,0.1642,21,72,93
Spring,y0,m1,h16,Yes,w1,No,Mist,0.2,0.2121,0.47,0.1642,6,76,82
Spring,y0,m1,h17,Yes,w1,No,Clear,0.2,0.197,0.51,0.194,4,67,71
Spring,y0,m1,h18,Yes,w1,No,Mist,0.18,0.1667,0.55,0.2537,7,85,92
Spring,y0,m1,h19,Yes,w1,No,Snow,0.18,0.1818,0.59,0.194,2,58,60
Spring,y0,m1,h20,Yes,w1,No,Snow,0.16,0.1515,0.8,0.194,4,29,33
Spring,y0,m1,h21,Yes,w1,No,Snow,0.16,0.1515,0.8,0.194,3,24,27
Spring,y0,m1,h22,Yes,w1,No,Snow,0.14,0.1212,0.93,0.2537,0,13,13
Spring,y0,m1,h23,Yes,w1,No,Snow,0.16,0.1364,0.86,0.2836,1,3,4
Spring,y0,m1,h12,No,w2,Yes,Mist,0.2,0.1818,0.86,0.3284,0,3,3
Spring,y0,m1,h13,No,w2,Yes,Mist,0.2,0.197,0.86,0.2239,0,22,22
Spring,y0,m1,h14,No,w2,Yes,Mist,0.22,0.2273,0.8,0.1642,2,26,28
Spring,y0,m1,h15,No,w2,Yes,Mist,0.22,0.2273,0.87,0.1642,3,32,35
Spring,y0,m1,h16,No,w2,Yes,Mist,0.22,0.2273,0.87,0.194,0,61,61
Spring,y0,m1,h17,No,w2,Yes,Mist,0.22,0.2273,0.82,0.194,1,124,125
Spring,y0,m1,h18,No,w2,Yes,Mist,0.22,0.2273,0.8,0.1642,1,132,133
Spring,y0,m1,h19,No,w2,Yes,Mist,0.22,0.2273,0.8,0.1343,1,98,99
Spring,y0,m1,h20,No,w2,Yes,Mist,0.22,0.2727,0.87,0,0,83,83
Spring,y0,m1,h21,No,w2,Yes,Mist,0.22,0.2424,0.93,0.1045,0,41,41
Spring,y0,m1,h22,No,w2,Yes,Mist,0.22,0.2576,0.93,0.0896,0,33,33
Spring,y0,m1,h23,No,w2,Yes,Mist,0.22,0.2727,0.93,0,1,19,20
Spring,y0,m1,h0,No,w3,Yes,Mist,0.22,0.2727,0.93,0,0,3,3
Spring,y0,m1,h1,No,w3,Yes,Snow,0.22,0.2273,0.93,0.1343,1,6,7
Spring,y0,m1,h2,No,w3,Yes,Snow,0.22,0.2273,0.93,0.1343,0,3,3
Spring,y0,m1,h4,No,w3,Yes,Snow,0.22,0.2273,0.93,0.1343,1,1,2
Spring,y0,m1,h5,No,w3,Yes,Mist,0.22,0.2576,0.93,0.0896,0,7,7
Spring,y0,m1,h6,No,w3,Yes,Mist,0.22,0.2576,0.93,0.0896,0,32,32
Spring,y0,m1,h7,No,w3,Yes,Mist,0.24,0.2576,0.92,0.1045,1,89,90
Spring,y0,m1,h8,No,w3,Yes,Mist,0.24,0.2576,0.93,0.1045,1,196,197
Spring,y0,m1,h9,No,w3,Yes,Mist,0.24,0.2576,0.93,0.1045,2,107,109
Spring,y0,m1,h10,No,w3,Yes,Mist,0.26,0.2727,0.93,0.1343,1,46,47
Spring,y0,m1,h11,No,w3,Yes,Mist,0.28,0.303,0.87,0.0896,5,47,52
Spring,y0,m1,h12,No,w3,Yes,Mist,0.3,0.3182,0.81,0.0896,5,65,70
Spring,y0,m1,h13,No,w3,Yes,Clear,0.4,0.4091,0.62,0.2836,11,67,78
Spring,y0,m1,h14,No,w3,Yes,Clear,0.4,0.4091,0.58,0.2537,7,68,75
Spring,y0,m1,h15,No,w3,Yes,Clear,0.4,0.4091,0.54,0.2836,4,78,82
Spring,y0,m1,h16,No,w3,Yes,Clear,0.38,0.3939,0.58,0.3881,10,94,104
Spring,y0,m1,h17,No,w3,Yes,Clear,0.36,0.3333,0.57,0.3284,7,190,197
Spring,y0,m1,h18,No,w3,Yes,Clear,0.34,0.3182,0.61,0.2836,5,156,161
Spring,y0,m1,h19,No,w3,Yes,Clear,0.32,0.2879,0.57,0.4179,4,108,112
Spring,y0,m1,h20,No,w3,Yes,Clear,0.32,0.303,0.49,0.2985,2,74,76
Spring,y0,m1,h21,No,w3,Yes,Clear,0.32,0.2879,0.49,0.4179,4,55,59
Spring,y0,m1,h22,No,w3,Yes,Clear,0.3,0.303,0.52,0.1642,6,53,59
Spring,y0,m1,h23,No,w3,Yes,Clear,0.3,0.2727,0.52,0.4627,1,27,28
Spring,y0,m1,h0,No,w4,Yes,Clear,0.26,0.2273,0.56,0.3881,5,8,13
Spring,y0,m1,h1,No,w4,Yes,Clear,0.26,0.2727,0.56,0,2,3,5
Spring,y0,m1,h2,No,w4,Yes,Clear,0.26,0.2727,0.56,0,0,2,2
Spring,y0,m1,h3,No,w4,Yes,Clear,0.26,0.2576,0.56,0.1642,0,1,1
Spring,y0,m1,h4,No,w4,Yes,Clear,0.26,0.2576,0.56,0.1642,0,1,1
Spring,y0,m1,h5,No,w4,Yes,Clear,0.24,0.2273,0.6,0.2239,0,6,6
Spring,y0,m1,h6,No,w4,Yes,Clear,0.22,0.2121,0.6,0.2239,0,35,35
Spring,y0,m1,h7,No,w4,Yes,Clear,0.22,0.2121,0.55,0.2239,1,100,101
Spring,y0,m1,h8,No,w4,Yes,Clear,0.22,0.2121,0.55,0.2836,2,247,249
Spring,y0,m1,h9,No,w4,Yes,Mist,0.24,0.2273,0.52,0.2239,3,140,143
Spring,y0,m1,h10,No,w4,Yes,Clear,0.26,0.2273,0.48,0.2985,1,56,57
Spring,y0,m1,h11,No,w4,Yes,Mist,0.28,0.2727,0.45,0.1642,5,63,68
Spring,y0,m1,h12,No,w4,Yes,Mist,0.3,0.3333,0.42,0,7,77,84
Spring,y0,m1,h13,No,w4,Yes,Mist,0.28,0.2879,0.45,0.1045,12,86,98
Spring,y0,m1,h14,No,w4,Yes,Mist,0.3,0.303,0.45,0.1343,6,75,81
Spring,y0,m1,h15,No,w4,Yes,Mist,0.32,0.3182,0.45,0.194,8,62,70
Spring,y0,m1,h16,No,w4,Yes,Mist,0.3,0.303,0.49,0.1343,8,83,91
Spring,y0,m1,h17,No,w4,Yes,Mist,0.3,0.3182,0.49,0.1045,8,207,215
Spring,y0,m1,h18,No,w4,Yes,Mist,0.26,0.2576,0.56,0.194,1,184,185
Spring,y0,m1,h19,No,w4,Yes,Clear,0.26,0.2273,0.56,0.3284,6,146,152
Spring,y0,m1,h20,No,w4,Yes,Mist,0.26,0.2424,0.6,0.2836,2,124,126
Spring,y0,m1,h21,No,w4,Yes,Mist,0.24,0.2273,0.6,0.2537,3,54,57
Spring,y0,m1,h22,No,w4,Yes,Mist,0.24,0.2121,0.65,0.2836,0,56,56
Spring,y0,m1,h23,No,w4,Yes,Mist,0.24,0.2121,0.65,0.3284,3,28,31
Spring,y0,m1,h0,No,w5,Yes,Mist,0.24,0.2273,0.7,0.2537,1,20,21
Spring,y0,m1,h1,No,w5,Yes,Mist,0.24,0.2273,0.7,0.2537,0,6,6
Spring,y0,m1,h2,No,w5,Yes,Snow,0.24,0.2424,0.75,0.1642,0,2,2
Spring,y0,m1,h3,No,w5,Yes,Snow,0.22,0.2121,0.8,0.2985,0,1,1
Spring,y0,m1,h4,No,w5,Yes,Mist,0.22,0.2576,0.87,0.0896,0,1,1
Spring,y0,m1,h5,No,w5,Yes,Clear,0.24,0.197,0.6,0.4179,1,4,5
Spring,y0,m1,h6,No,w5,Yes,Clear,0.22,0.2121,0.55,0.2537,0,27,27
Spring,y0,m1,h7,No,w5,Yes,Clear,0.2,0.1818,0.51,0.2836,2,66,68
Spring,y0,m1,h8,No,w5,Yes,Clear,0.2,0.1818,0.47,0.3284,7,210,217
Spring,y0,m1,h9,No,w5,Yes,Clear,0.2,0.1818,0.51,0.3582,7,159,166
Spring,y0,m1,h10,No,w5,Yes,Clear,0.2,0.1667,0.47,0.4627,6,57,63
Spring,y0,m1,h11,No,w5,Yes,Clear,0.22,0.1818,0.41,0.4627,6,53,59
Spring,y0,m1,h12,No,w5,Yes,Clear,0.22,0.1818,0.27,0.5821,11,67,78
Spring,y0,m1,h13,No,w5,Yes,Clear,0.2,0.1515,0.21,0.5821,8,65,73
Spring,y0,m1,h14,No,w5,Yes,Clear,0.2,0.1515,0.25,0.5224,6,56,62
Spring,y0,m1,h15,No,w5,Yes,Clear,0.16,0.1212,0.26,0.4478,4,61,65
Spring,y0,m1,h16,No,w5,Yes,Clear,0.16,0.1364,0.26,0.3582,0,97,97
Spring,y0,m1,h17,No,w5,Yes,Clear,0.14,0.1212,0.28,0.3582,10,151,161
Spring,y0,m1,h18,No,w5,Yes,Clear,0.12,0.1212,0.3,0.2537,1,119,120
Spring,y0,m1,h19,No,w5,Yes,Clear,0.12,0.1061,0.3,0.3284,3,93,96
Spring,y0,m1,h20,No,w5,Yes,Clear,0.1,0.0758,0.33,0.4179,1,52,53
Spring,y0,m1,h21,No,w5,Yes,Clear,0.08,0.0758,0.38,0.2836,0,41,41
Spring,y0,m1,h22,No,w5,Yes,Clear,0.06,0.0303,0.41,0.3881,1,33,34
Spring,y0,m1,h23,No,w5,Yes,Clear,0.06,0.0455,0.38,0.3284,0,27,27
Spring,y0,m1,h0,No,w6,No,Clear,0.04,0.0303,0.45,0.2537,0,13,13
Spring,y0,m1,h1,No,w6,No,Mist,0.04,0,0.41,0.3881,3,9,12
Spring,y0,m1,h2,No,w6,No,Mist,0.04,0.0303,0.41,0.2537,0,11,11
Spring,y0,m1,h3,No,w6,No,Mist,0.04,0.0303,0.41,0.2836,1,6,7
Spring,y0,m1,h4,No,w6,No,Mist,0.02,0.0152,0.48,0.2985,0,3,3
Spring,y0,m1,h6,No,w6,No,Mist,0.02,0.0303,0.44,0.2239,0,2,2
Spring,y0,m1,h7,No,w6,No,Clear,0.02,0.0152,0.44,0.2836,0,8,8
Spring,y0,m1,h8,No,w6,No,Clear,0.02,0,0.44,0.3284,1,26,27
Spring,y0,m1,h9,No,w6,No,Clear,0.04,0.0303,0.41,0.2537,3,37,40
Spring,y0,m1,h10,No,w6,No,Mist,0.04,0.0606,0.41,0.1642,3,50,53
Spring,y0,m1,h11,No,w6,No,Mist,0.06,0.0758,0.38,0.1343,4,59,63
Spring,y0,m1,h12,No,w6,No,Mist,0.06,0.1061,0.38,0.1045,10,60,70
Spring,y0,m1,h13,No,w6,No,Clear,0.08,0.1667,0.35,0,12,72,84
Spring,y0,m1,h14,No,w6,No,Clear,0.1,0.1364,0.33,0.1045,11,64,75
Spring,y0,m1,h15,No,w6,No,Clear,0.12,0.1515,0.28,0,10,93,103
Spring,y0,m1,h16,No,w6,No,Clear,0.12,0.1364,0.28,0.194,11,72,83
Spring,y0,m1,h17,No,w6,No,Clear,0.12,0.197,0.28,0,8,59,67
Spring,y0,m1,h18,No,w6,No,Clear,0.08,0.0909,0.35,0.194,0,54,54
Spring,y0,m1,h19,No,w6,No,Clear,0.08,0.1061,0.35,0.1343,6,53,59
Spring,y0,m1,h20,No,w6,No,Clear,0.06,0.0758,0.45,0.1642,1,44,45
Spring,y0,m1,h21,No,w6,No,Clear,0.06,0.1061,0.41,0.0896,0,39,39
Spring,y0,m1,h22,No,w6,No,Clear,0.06,0.1515,0.49,0,7,23,30
Spring,y0,m1,h23,No,w6,No,Clear,0.04,0.0758,0.57,0.1045,2,31,33
Spring,y0,m1,h0,No,w0,No,Clear,0.04,0.0758,0.57,0.1045,2,20,22
Spring,y0,m1,h1,No,w0,No,Clear,0.04,0.0758,0.57,0.1045,1,12,13
Spring,y0,m1,h2,No,w0,No,Clear,0.02,0.0606,0.62,0.1343,3,15,18
Spring,y0,m1,h3,No,w0,No,Clear,0.02,0.0606,0.62,0.1343,1,4,5
Spring,y0,m1,h5,No,w0,No,Mist,0.04,0.0758,0.57,0.1045,0,3,3
Spring,y0,m1,h6,No,w0,No,Mist,0.04,0.0758,0.57,0.1045,0,1,1
Spring,y0,m1,h7,No,w0,No,Clear,0.08,0.1061,0.58,0.1642,1,1,2
Spring,y0,m1,h8,No,w0,No,Clear,0.06,0.0758,0.62,0.1642,2,17,19
Spring,y0,m1,h9,No,w0,No,Clear,0.1,0.0758,0.54,0.3582,3,25,28
Spring,y0,m1,h10,No,w0,No,Clear,0.14,0.1061,0.46,0.3881,7,51,58
Spring,y0,m1,h11,No,w0,No,Clear,0.14,0.1364,0.43,0.2239,22,77,99
Spring,y0,m1,h12,No,w0,No,Clear,0.16,0.1212,0.37,0.4627,24,92,116
Spring,y0,m1,h13,No,w0,No,Clear,0.14,0.1061,0.33,0.3881,12,75,87
Spring,y0,m1,h14,No,w0,No,Clear,0.16,0.1364,0.28,0.3582,17,93,110
Spring,y0,m1,h15,No,w0,No,Clear,0.16,0.1364,0.28,0.3582,13,64,77
Spring,y0,m1,h16,No,w0,No,Clear,0.16,0.1364,0.26,0.3284,9,56,65
Spring,y0,m1,h17,No,w0,No,Clear,0.14,0.1061,0.26,0.3881,5,50,55
Spring,y0,m1,h18,No,w0,No,Clear,0.12,0.1212,0.3,0.2537,5,44,49
Spring,y0,m1,h19,No,w0,No,Clear,0.12,0.1212,0.3,0.2836,5,45,50
Spring,y0,m1,h20,No,w0,No,Clear,0.1,0.1061,0.36,0.2537,4,31,35
Spring,y0,m1,h21,No,w0,No,Clear,0.1,0.1061,0.36,0.194,5,20,25
Spring,y0,m1,h22,No,w0,No,Clear,0.08,0.0909,0.38,0.194,5,23,28
Spring,y0,m1,h23,No,w0,No,Clear,0.06,0.0606,0.41,0.2239,4,17,21
Spring,y0,m1,h0,No,w1,Yes,Clear,0.06,0.0606,0.41,0.194,0,7,7
Spring,y0,m1,h1,No,w1,Yes,Clear,0.04,0.0455,0.45,0.194,0,1,1
Spring,y0,m1,h3,No,w1,Yes,Clear,0.04,0.0303,0.45,0.2537,0,1,1
Spring,y0,m1,h4,No,w1,Yes,Clear,0.02,0.0606,0.48,0.1343,0,1,1
Spring,y0,m1,h5,No,w1,Yes,Clear,0.02,0.0606,0.48,0.1343,0,5,5
Spring,y0,m1,h6,No,w1,Yes,Clear,0.02,0.0758,0.48,0.0896,0,15,15
Spring,y0,m1,h7,No,w1,Yes,Clear,0.02,0.1212,0.48,0,5,79,84
Spring,y0,m1,h8,No,w1,Yes,Clear,0.04,0.1364,0.49,0,6,171,177
Spring,y0,m1,h9,No,w1,Yes,Clear,0.06,0.1515,0.41,0,4,98,102
Spring,y0,m1,h10,No,w1,Yes,Clear,0.1,0.1364,0.42,0,6,34,40
Spring,y0,m1,h11,No,w1,Yes,Clear,0.1,0.1212,0.46,0.1343,3,43,46
Spring,y0,m1,h12,No,w1,Yes,Mist,0.12,0.1364,0.42,0.194,11,52,63
Spring,y0,m1,h13,No,w1,Yes,Mist,0.14,0.1364,0.43,0.2239,6,54,60
Spring,y0,m1,h14,No,w1,Yes,Mist,0.14,0.1364,0.46,0.2239,2,43,45
Spring,y0,m1,h15,No,w1,Yes,Clear,0.16,0.1667,0.4,0.1642,7,50,57
Spring,y0,m1,h16,No,w1,Yes,Clear,0.16,0.1515,0.47,0.2537,4,66,70
Spring,y0,m1,h17,No,w1,Yes,Clear,0.14,0.1212,0.5,0.2537,6,178,184
Spring,y0,m1,h18,No,w1,Yes,Clear,0.14,0.1364,0.59,0.194,8,145,153
Spring,y0,m1,h19,No,w1,Yes,Clear,0.14,0.1515,0.54,0.1642,5,101,106
Spring,y0,m1,h20,No,w1,Yes,Clear,0.14,0.1364,0.59,0.194,1,80,81
Spring,y0,m1,h21,No,w1,Yes,Clear,0.14,0.1515,0.63,0.1642,6,53,59
Spring,y0,m1,h22,No,w1,Yes,Mist,0.14,0.1364,0.63,0.2239,3,32,35
Spring,y0,m1,h23,No,w1,Yes,Mist,0.16,0.1515,0.64,0.2537,3,21,24
Spring,y0,m1,h0,No,w2,Yes,Mist,0.16,0.1364,0.69,0.2836,3,6,9
Spring,y0,m1,h1,No,w2,Yes,Mist,0.16,0.1667,0.69,0.1642,0,5,5
Spring,y0,m1,h2,No,w2,Yes,Clear,0.16,0.1515,0.69,0.2239,0,2,2
Spring,y0,m1,h4,No,w2,Yes,Clear,0.14,0.1667,0.74,0.1045,0,1,1
Spring,y0,m1,h5,No,w2,Yes,Clear,0.14,0.1364,0.74,0.2239,0,9,9
Spring,y0,m1,h6,No,w2,Yes,Clear,0.16,0.1818,0.74,0.1045,1,35,36
Spring,y0,m1,h7,No,w2,Yes,Clear,0.16,0.1515,0.74,0.2239,5,103,108
Spring,y0,m1,h8,No,w2,Yes,Mist,0.16,0.1818,0.74,0.1343,5,233,238
Spring,y0,m1,h9,No,w2,Yes,Mist,0.2,0.2273,0.64,0.0896,10,134,144
Spring,y0,m1,h10,No,w2,Yes,Mist,0.22,0.2424,0.6,0.1045,6,49,55
Spring,y0,m1,h11,No,w2,Yes,Mist,0.24,0.2424,0.6,0.1343,6,55,61
Spring,y0,m1,h12,No,w2,Yes,Mist,0.26,0.2879,0.56,0.0896,21,85,106
Spring,y0,m1,h13,No,w2,Yes,Mist,0.26,0.2727,0.56,0.1343,21,72,93
Spring,y0,m1,h14,No,w2,Yes,Mist,0.3,0.3333,0.45,0,11,57,68
Spring,y0,m1,h15,No,w2,Yes,Mist,0.32,0.3485,0.42,0,21,63,84
Spring,y0,m1,h16,No,w2,Yes,Mist,0.32,0.3485,0.42,0,14,102,116
Spring,y0,m1,h17,No,w2,Yes,Clear,0.3,0.3333,0.45,0,14,208,222
Spring,y0,m1,h18,No,w2,Yes,Mist,0.3,0.3182,0.49,0.0896,7,218,225
Spring,y0,m1,h19,No,w2,Yes,Mist,0.26,0.2576,0.65,0.1642,13,133,146
Spring,y0,m1,h20,No,w2,Yes,Clear,0.24,0.2273,0.65,0.194,16,103,119
Spring,y0,m1,h21,No,w2,Yes,Clear,0.24,0.2273,0.65,0.194,5,40,45
